[ Info: 48_3: File for first layer exists [3], 153993; loading ...
[ Info: 48_3: layer 2/2, base field no. 46/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 47/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 47/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 48/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 48/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 49/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 49/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 50/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 50/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 51/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 51/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 52/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 52/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 53/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 53/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 54/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 54/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 55/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 55/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 56/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 56/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 57/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 57/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 58/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 58/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 59/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 59/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 60/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 60/61, checking fields: 0
[ Info: 48_3: layer 2/2, base field no. 61/61, constructing abelian extensions
[ Info: 48_3: layer 2/2, base field no. 61/61, checking fields: 0
 42.903129 seconds (185.37 M allocations: 12.203 GiB, 12.54% gc time, 29.46% compilation time: 2% of which was recompilation)
