[ Info: 48_31: File for first layer exists [12], 562341325190349080416; loading ...
[ Info: 48_31: layer 2/2, base field no. 5/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 5/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 5/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 6/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 6/59, checking fields: 8
[ Info: 48_31: layer 2/2, base field no. 6/59, 1/8
[ Info: 48_31: layer 2/2, base field no. 6/59, 2/8
[ Info: 48_31: layer 2/2, base field no. 6/59, 3/8
[ Info: 48_31: layer 2/2, base field no. 6/59, 4/8
[ Info: 48_31: layer 2/2, base field no. 6/59, 5/8
[ Info: 48_31: layer 2/2, base field no. 6/59, 6/8
[ Info: 48_31: layer 2/2, base field no. 6/59, 7/8
[ Info: 48_31: layer 2/2, base field no. 6/59, 8/8
[ Info: 48_31: layer 2/2, base field no. 7/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 7/59, checking fields: 7
[ Info: 48_31: layer 2/2, base field no. 7/59, 1/7
[ Info: 48_31: layer 2/2, base field no. 7/59, 2/7
[ Info: 48_31: layer 2/2, base field no. 7/59, 3/7
[ Info: 48_31: layer 2/2, base field no. 7/59, 4/7
[ Info: 48_31: layer 2/2, base field no. 7/59, 5/7
[ Info: 48_31: layer 2/2, base field no. 7/59, 6/7
[ Info: 48_31: layer 2/2, base field no. 7/59, 7/7
[ Info: 48_31: layer 2/2, base field no. 8/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 8/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 8/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 9/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 9/59, checking fields: 22
[ Info: 48_31: layer 2/2, base field no. 9/59, 1/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 2/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 3/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 4/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 5/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 6/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 7/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 8/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 9/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 10/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 11/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 12/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 13/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 14/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 15/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 16/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 17/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 18/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 19/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 20/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 21/22
[ Info: 48_31: layer 2/2, base field no. 9/59, 22/22
[ Info: 48_31: layer 2/2, base field no. 10/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 10/59, checking fields: 11
[ Info: 48_31: layer 2/2, base field no. 10/59, 1/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 2/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 3/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 4/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 5/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 6/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 7/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 8/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 9/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 10/11
[ Info: 48_31: layer 2/2, base field no. 10/59, 11/11
[ Info: 48_31: layer 2/2, base field no. 11/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 11/59, checking fields: 7
[ Info: 48_31: layer 2/2, base field no. 11/59, 1/7
[ Info: 48_31: layer 2/2, base field no. 11/59, 2/7
[ Info: 48_31: layer 2/2, base field no. 11/59, 3/7
[ Info: 48_31: layer 2/2, base field no. 11/59, 4/7
[ Info: 48_31: layer 2/2, base field no. 11/59, 5/7
[ Info: 48_31: layer 2/2, base field no. 11/59, 6/7
[ Info: 48_31: layer 2/2, base field no. 11/59, 7/7
[ Info: 48_31: layer 2/2, base field no. 12/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 12/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 12/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 13/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 13/59, checking fields: 16
[ Info: 48_31: layer 2/2, base field no. 13/59, 1/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 2/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 3/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 4/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 5/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 6/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 7/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 8/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 9/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 10/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 11/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 12/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 13/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 14/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 15/16
[ Info: 48_31: layer 2/2, base field no. 13/59, 16/16
[ Info: 48_31: layer 2/2, base field no. 14/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 14/59, checking fields: 3
[ Info: 48_31: layer 2/2, base field no. 14/59, 1/3
[ Info: 48_31: layer 2/2, base field no. 14/59, 2/3
[ Info: 48_31: layer 2/2, base field no. 14/59, 3/3
[ Info: 48_31: layer 2/2, base field no. 15/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 15/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 15/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 16/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 16/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 16/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 17/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 17/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 18/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 18/59, checking fields: 13
[ Info: 48_31: layer 2/2, base field no. 18/59, 1/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 2/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 3/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 4/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 5/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 6/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 7/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 8/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 9/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 10/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 11/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 12/13
[ Info: 48_31: layer 2/2, base field no. 18/59, 13/13
[ Info: 48_31: layer 2/2, base field no. 19/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 19/59, checking fields: 10
[ Info: 48_31: layer 2/2, base field no. 19/59, 1/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 2/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 3/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 4/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 5/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 6/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 7/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 8/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 9/10
[ Info: 48_31: layer 2/2, base field no. 19/59, 10/10
[ Info: 48_31: layer 2/2, base field no. 20/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 20/59, checking fields: 7
[ Info: 48_31: layer 2/2, base field no. 20/59, 1/7
[ Info: 48_31: layer 2/2, base field no. 20/59, 2/7
[ Info: 48_31: layer 2/2, base field no. 20/59, 3/7
[ Info: 48_31: layer 2/2, base field no. 20/59, 4/7
[ Info: 48_31: layer 2/2, base field no. 20/59, 5/7
[ Info: 48_31: layer 2/2, base field no. 20/59, 6/7
[ Info: 48_31: layer 2/2, base field no. 20/59, 7/7
[ Info: 48_31: layer 2/2, base field no. 21/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 21/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 21/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 22/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 22/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 22/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 22/59, 2/2
[ Info: 48_31: layer 2/2, base field no. 23/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 23/59, checking fields: 4
[ Info: 48_31: layer 2/2, base field no. 23/59, 1/4
[ Info: 48_31: layer 2/2, base field no. 23/59, 2/4
[ Info: 48_31: layer 2/2, base field no. 23/59, 3/4
[ Info: 48_31: layer 2/2, base field no. 23/59, 4/4
[ Info: 48_31: layer 2/2, base field no. 24/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 24/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 24/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 25/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 25/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 25/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 26/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 26/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 26/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 27/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 27/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 27/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 28/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 28/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 29/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 29/59, checking fields: 7
[ Info: 48_31: layer 2/2, base field no. 29/59, 1/7
[ Info: 48_31: layer 2/2, base field no. 29/59, 2/7
[ Info: 48_31: layer 2/2, base field no. 29/59, 3/7
[ Info: 48_31: layer 2/2, base field no. 29/59, 4/7
[ Info: 48_31: layer 2/2, base field no. 29/59, 5/7
[ Info: 48_31: layer 2/2, base field no. 29/59, 6/7
[ Info: 48_31: layer 2/2, base field no. 29/59, 7/7
[ Info: 48_31: layer 2/2, base field no. 30/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 30/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 30/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 31/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 31/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 31/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 31/59, 2/2
[ Info: 48_31: layer 2/2, base field no. 32/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 32/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 32/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 32/59, 2/2
[ Info: 48_31: layer 2/2, base field no. 33/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 33/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 33/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 33/59, 2/2
[ Info: 48_31: layer 2/2, base field no. 34/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 34/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 34/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 35/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 35/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 35/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 35/59, 2/2
[ Info: 48_31: layer 2/2, base field no. 36/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 36/59, checking fields: 3
[ Info: 48_31: layer 2/2, base field no. 36/59, 1/3
[ Info: 48_31: layer 2/2, base field no. 36/59, 2/3
[ Info: 48_31: layer 2/2, base field no. 36/59, 3/3
[ Info: 48_31: layer 2/2, base field no. 37/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 37/59, checking fields: 4
[ Info: 48_31: layer 2/2, base field no. 37/59, 1/4
[ Info: 48_31: layer 2/2, base field no. 37/59, 2/4
[ Info: 48_31: layer 2/2, base field no. 37/59, 3/4
[ Info: 48_31: layer 2/2, base field no. 37/59, 4/4
[ Info: 48_31: layer 2/2, base field no. 38/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 38/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 39/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 39/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 39/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 39/59, 2/2
[ Info: 48_31: layer 2/2, base field no. 40/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 40/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 40/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 41/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 41/59, checking fields: 4
[ Info: 48_31: layer 2/2, base field no. 41/59, 1/4
[ Info: 48_31: layer 2/2, base field no. 41/59, 2/4
[ Info: 48_31: layer 2/2, base field no. 41/59, 3/4
[ Info: 48_31: layer 2/2, base field no. 41/59, 4/4
[ Info: 48_31: layer 2/2, base field no. 42/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 42/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 43/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 43/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 44/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 44/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 45/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 45/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 45/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 46/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 46/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 46/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 46/59, 2/2
[ Info: 48_31: layer 2/2, base field no. 47/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 47/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 47/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 48/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 48/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 49/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 49/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 50/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 50/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 51/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 51/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 52/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 52/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 53/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 53/59, checking fields: 0
[ Info: 48_31: layer 2/2, base field no. 54/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 54/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 54/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 55/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 55/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 55/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 56/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 56/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 56/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 57/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 57/59, checking fields: 1
[ Info: 48_31: layer 2/2, base field no. 57/59, 1/1
[ Info: 48_31: layer 2/2, base field no. 58/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 58/59, checking fields: 3
[ Info: 48_31: layer 2/2, base field no. 58/59, 1/3
[ Info: 48_31: layer 2/2, base field no. 58/59, 2/3
[ Info: 48_31: layer 2/2, base field no. 58/59, 3/3
[ Info: 48_31: layer 2/2, base field no. 59/59, constructing abelian extensions
[ Info: 48_31: layer 2/2, base field no. 59/59, checking fields: 2
[ Info: 48_31: layer 2/2, base field no. 59/59, 1/2
[ Info: 48_31: layer 2/2, base field no. 59/59, 2/2
1453.394188 seconds (4.12 G allocations: 404.098 GiB, 6.17% gc time, 0.87% compilation time: 2% of which was recompilation)
