[ Info: 72_42: File for first layer exists [6], 12115276587; loading ...
[ Info: 72_42: layer 2/3, base field no. 50/258, checking fields: 5
[ Info: 72_42: layer 2/3, base field no. 50/258, 1/5
[ Info: 72_42: layer 2/3, base field no. 50/258, 2/5
[ Info: 72_42: layer 2/3, base field no. 50/258, 3/5
[ Info: 72_42: layer 2/3, base field no. 50/258, 4/5
[ Info: 72_42: layer 2/3, base field no. 50/258, 5/5
[ Info: 72_42: layer 2/3, base field no. 51/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 51/258, checking fields: 3
[ Info: 72_42: layer 2/3, base field no. 51/258, 1/3
[ Info: 72_42: layer 2/3, base field no. 51/258, 2/3
[ Info: 72_42: layer 2/3, base field no. 51/258, 3/3
[ Info: 72_42: layer 2/3, base field no. 52/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 52/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 52/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 53/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 53/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 53/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 54/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 54/258, checking fields: 3
[ Info: 72_42: layer 2/3, base field no. 54/258, 1/3
[ Info: 72_42: layer 2/3, base field no. 54/258, 2/3
[ Info: 72_42: layer 2/3, base field no. 54/258, 3/3
[ Info: 72_42: layer 2/3, base field no. 55/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 55/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 55/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 56/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 56/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 57/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 57/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 58/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 58/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 59/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 59/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 60/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 60/258, checking fields: 4
[ Info: 72_42: layer 2/3, base field no. 60/258, 1/4
[ Info: 72_42: layer 2/3, base field no. 60/258, 2/4
[ Info: 72_42: layer 2/3, base field no. 60/258, 3/4
[ Info: 72_42: layer 2/3, base field no. 60/258, 4/4
[ Info: 72_42: layer 2/3, base field no. 61/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 61/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 61/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 62/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 62/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 62/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 63/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 63/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 63/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 64/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 64/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 64/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 65/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 65/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 65/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 66/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 66/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 66/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 67/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 67/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 68/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 68/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 69/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 69/258, checking fields: 2
[ Info: 72_42: layer 2/3, base field no. 69/258, 1/2
[ Info: 72_42: layer 2/3, base field no. 69/258, 2/2
[ Info: 72_42: layer 2/3, base field no. 70/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 70/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 71/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 71/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 71/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 72/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 72/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 73/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 73/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 73/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 74/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 74/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 75/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 75/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 76/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 76/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 77/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 77/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 78/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 78/258, checking fields: 2
[ Info: 72_42: layer 2/3, base field no. 78/258, 1/2
[ Info: 72_42: layer 2/3, base field no. 78/258, 2/2
[ Info: 72_42: layer 2/3, base field no. 79/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 79/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 80/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 80/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 81/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 81/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 81/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 82/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 82/258, checking fields: 2
[ Info: 72_42: layer 2/3, base field no. 82/258, 1/2
[ Info: 72_42: layer 2/3, base field no. 82/258, 2/2
[ Info: 72_42: layer 2/3, base field no. 83/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 83/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 83/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 84/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 84/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 85/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 85/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 86/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 86/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 87/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 87/258, checking fields: 2
[ Info: 72_42: layer 2/3, base field no. 87/258, 1/2
[ Info: 72_42: layer 2/3, base field no. 87/258, 2/2
[ Info: 72_42: layer 2/3, base field no. 88/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 88/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 89/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 89/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 90/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 90/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 91/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 91/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 92/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 92/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 92/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 93/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 93/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 93/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 94/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 94/258, checking fields: 2
[ Info: 72_42: layer 2/3, base field no. 94/258, 1/2
[ Info: 72_42: layer 2/3, base field no. 94/258, 2/2
[ Info: 72_42: layer 2/3, base field no. 95/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 95/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 96/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 96/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 97/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 97/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 97/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 98/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 98/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 99/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 99/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 99/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 100/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 100/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 101/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 101/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 102/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 102/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 103/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 103/258, checking fields: 2
[ Info: 72_42: layer 2/3, base field no. 103/258, 1/2
[ Info: 72_42: layer 2/3, base field no. 103/258, 2/2
[ Info: 72_42: layer 2/3, base field no. 104/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 104/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 105/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 105/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 106/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 106/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 107/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 107/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 108/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 108/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 109/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 109/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 110/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 110/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 111/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 111/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 111/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 112/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 112/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 113/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 113/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 113/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 114/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 114/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 115/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 115/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 116/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 116/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 117/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 117/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 118/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 118/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 119/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 119/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 120/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 120/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 120/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 121/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 121/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 122/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 122/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 123/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 123/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 124/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 124/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 124/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 125/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 125/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 126/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 126/258, checking fields: 0
[ Info: 72_42: layer 2/3, base field no. 127/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 127/258, checking fields: 1
[ Info: 72_42: layer 2/3, base field no. 127/258, 1/1
[ Info: 72_42: layer 2/3, base field no. 128/258, constructing abelian extensions
[ Info: 72_42: layer 2/3, base field no. 128/258, checking fields: 0
