[ Info: 60_3: File for first layer exists [4], 6309574; loading ...
[ Info: 60_3: layer 2/2, base field no. 119/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 119/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 120/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 120/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 121/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 121/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 122/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 122/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 123/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 123/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 124/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 124/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 125/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 125/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 126/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 126/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 127/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 127/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 128/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 128/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 129/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 129/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 130/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 130/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 131/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 131/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 132/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 132/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 133/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 133/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 134/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 134/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 135/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 135/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 136/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 136/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 137/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 137/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 138/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 138/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 139/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 139/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 140/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 140/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 141/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 141/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 142/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 142/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 143/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 143/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 144/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 144/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 145/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 145/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 146/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 146/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 147/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 147/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 148/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 148/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 149/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 149/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 150/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 150/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 151/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 151/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 152/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 152/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 153/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 153/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 154/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 154/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 155/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 155/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 156/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 156/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 157/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 157/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 158/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 158/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 159/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 159/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 160/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 160/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 161/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 161/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 162/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 162/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 163/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 163/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 164/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 164/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 165/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 165/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 166/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 166/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 167/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 167/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 168/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 168/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 169/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 169/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 170/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 170/172, checking fields: 0
[ Info: 60_3: layer 2/2, base field no. 171/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 171/172, checking fields: 1
[ Info: 60_3: layer 2/2, base field no. 171/172, 1/1
[ Info: 60_3: layer 2/2, base field no. 172/172, constructing abelian extensions
[ Info: 60_3: layer 2/2, base field no. 172/172, checking fields: 0
529.386171 seconds (1.35 G allocations: 171.300 GiB, 5.95% gc time, 2.59% compilation time: 2% of which was recompilation)
