[ Info: 54_7: File for first layer exists [2], 2783; loading ...
[ Info: 54_7: layer 2/2, base field no. 123/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 124/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 124/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 125/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 125/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 126/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 126/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 127/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 127/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 128/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 128/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 129/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 129/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 130/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 130/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 131/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 131/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 132/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 132/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 133/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 133/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 134/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 134/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 135/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 135/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 136/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 136/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 137/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 137/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 138/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 138/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 139/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 139/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 140/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 140/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 141/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 141/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 142/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 142/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 143/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 143/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 144/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 144/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 145/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 145/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 146/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 146/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 147/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 147/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 148/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 148/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 149/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 149/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 150/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 150/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 151/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 151/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 152/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 152/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 153/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 153/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 154/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 154/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 155/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 155/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 156/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 156/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 157/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 157/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 158/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 158/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 159/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 159/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 160/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 160/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 161/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 161/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 162/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 162/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 163/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 163/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 164/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 164/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 165/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 165/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 166/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 166/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 167/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 167/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 168/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 168/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 169/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 169/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 170/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 170/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 171/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 171/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 172/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 172/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 173/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 173/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 174/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 174/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 175/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 175/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 176/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 176/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 177/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 177/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 178/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 178/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 179/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 179/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 180/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 180/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 181/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 181/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 182/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 182/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 183/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 183/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 184/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 184/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 185/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 185/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 186/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 186/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 187/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 187/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 188/928, constructing abelian extensions
[ Info: 54_7: layer 2/2, base field no. 188/928, checking fields: 0
[ Info: 54_7: layer 2/2, base field no. 189/928, constructing abelian extensions
