[ Info: 20_1: File for first layer exists [4], 63095735; loading ...
[ Info: 20_1: layer 2/2, base field no. 23/495, 5/7
[ Info: 20_1: layer 2/2, base field no. 23/495, 6/7
[ Info: 20_1: layer 2/2, base field no. 23/495, 7/7
[ Info: 20_1: layer 2/2, base field no. 24/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 24/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 25/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 25/495, checking fields: 4
[ Info: 20_1: layer 2/2, base field no. 25/495, 1/4
[ Info: 20_1: layer 2/2, base field no. 25/495, 2/4
[ Info: 20_1: layer 2/2, base field no. 25/495, 3/4
[ Info: 20_1: layer 2/2, base field no. 25/495, 4/4
[ Info: 20_1: layer 2/2, base field no. 26/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 26/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 27/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 27/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 28/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 28/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 29/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 29/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 30/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 30/495, checking fields: 2
[ Info: 20_1: layer 2/2, base field no. 30/495, 1/2
[ Info: 20_1: layer 2/2, base field no. 30/495, 2/2
[ Info: 20_1: layer 2/2, base field no. 31/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 31/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 32/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 32/495, checking fields: 1
[ Info: 20_1: layer 2/2, base field no. 32/495, 1/1
[ Info: 20_1: layer 2/2, base field no. 33/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 33/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 34/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 34/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 35/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 35/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 36/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 36/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 37/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 37/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 38/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 38/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 39/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 39/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 40/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 40/495, checking fields: 3
[ Info: 20_1: layer 2/2, base field no. 40/495, 1/3
[ Info: 20_1: layer 2/2, base field no. 40/495, 2/3
[ Info: 20_1: layer 2/2, base field no. 40/495, 3/3
[ Info: 20_1: layer 2/2, base field no. 41/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 41/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 42/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 42/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 43/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 43/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 44/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 44/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 45/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 45/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 46/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 46/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 47/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 47/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 48/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 48/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 49/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 49/495, checking fields: 8
[ Info: 20_1: layer 2/2, base field no. 49/495, 1/8
[ Info: 20_1: layer 2/2, base field no. 49/495, 2/8
[ Info: 20_1: layer 2/2, base field no. 49/495, 3/8
[ Info: 20_1: layer 2/2, base field no. 49/495, 4/8
[ Info: 20_1: layer 2/2, base field no. 49/495, 5/8
[ Info: 20_1: layer 2/2, base field no. 49/495, 6/8
[ Info: 20_1: layer 2/2, base field no. 49/495, 7/8
[ Info: 20_1: layer 2/2, base field no. 49/495, 8/8
[ Info: 20_1: layer 2/2, base field no. 50/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 50/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 51/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 51/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 52/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 52/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 53/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 53/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 54/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 54/495, checking fields: 1
[ Info: 20_1: layer 2/2, base field no. 54/495, 1/1
[ Info: 20_1: layer 2/2, base field no. 55/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 55/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 56/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 56/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 57/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 57/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 58/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 58/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 59/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 59/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 60/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 60/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 61/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 61/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 62/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 62/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 63/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 63/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 64/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 64/495, checking fields: 2
[ Info: 20_1: layer 2/2, base field no. 64/495, 1/2
[ Info: 20_1: layer 2/2, base field no. 64/495, 2/2
[ Info: 20_1: layer 2/2, base field no. 65/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 65/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 66/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 66/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 67/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 67/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 68/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 68/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 69/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 69/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 70/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 70/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 71/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 71/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 72/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 72/495, checking fields: 2
[ Info: 20_1: layer 2/2, base field no. 72/495, 1/2
[ Info: 20_1: layer 2/2, base field no. 72/495, 2/2
[ Info: 20_1: layer 2/2, base field no. 73/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 73/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 74/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 74/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 75/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 75/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 76/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 76/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 77/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 77/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 78/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 78/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 79/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 79/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 80/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 80/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 81/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 81/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 82/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 82/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 83/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 83/495, checking fields: 2
[ Info: 20_1: layer 2/2, base field no. 83/495, 1/2
[ Info: 20_1: layer 2/2, base field no. 83/495, 2/2
[ Info: 20_1: layer 2/2, base field no. 84/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 84/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 85/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 85/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 86/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 86/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 87/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 87/495, checking fields: 15
[ Info: 20_1: layer 2/2, base field no. 87/495, 1/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 2/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 3/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 4/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 5/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 6/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 7/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 8/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 9/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 10/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 11/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 12/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 13/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 14/15
[ Info: 20_1: layer 2/2, base field no. 87/495, 15/15
[ Info: 20_1: layer 2/2, base field no. 88/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 88/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 89/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 89/495, checking fields: 4
[ Info: 20_1: layer 2/2, base field no. 89/495, 1/4
[ Info: 20_1: layer 2/2, base field no. 89/495, 2/4
[ Info: 20_1: layer 2/2, base field no. 89/495, 3/4
[ Info: 20_1: layer 2/2, base field no. 89/495, 4/4
[ Info: 20_1: layer 2/2, base field no. 90/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 90/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 91/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 91/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 92/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 92/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 93/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 93/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 94/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 94/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 95/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 95/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 96/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 96/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 97/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 97/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 98/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 98/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 99/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 99/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 100/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 100/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 101/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 101/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 102/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 102/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 103/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 103/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 104/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 104/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 105/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 105/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 106/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 106/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 107/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 107/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 108/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 108/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 109/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 109/495, checking fields: 10
[ Info: 20_1: layer 2/2, base field no. 109/495, 1/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 2/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 3/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 4/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 5/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 6/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 7/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 8/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 9/10
[ Info: 20_1: layer 2/2, base field no. 109/495, 10/10
[ Info: 20_1: layer 2/2, base field no. 110/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 110/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 111/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 111/495, checking fields: 2
[ Info: 20_1: layer 2/2, base field no. 111/495, 1/2
[ Info: 20_1: layer 2/2, base field no. 111/495, 2/2
[ Info: 20_1: layer 2/2, base field no. 112/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 112/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 113/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 113/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 114/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 114/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 115/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 115/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 116/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 116/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 117/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 117/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 118/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 118/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 119/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 119/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 120/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 120/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 121/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 121/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 122/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 122/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 123/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 123/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 124/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 124/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 125/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 125/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 126/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 126/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 127/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 127/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 128/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 128/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 129/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 129/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 130/495, constructing abelian extensions
[ Info: 20_1: layer 2/2, base field no. 130/495, checking fields: 0
[ Info: 20_1: layer 2/2, base field no. 131/495, constructing abelian extensions
