[ Info: 48_50: File for first layer exists [3], 153993; loading ...
[ Info: 48_50: layer 2/2, base field no. 1/61, 54/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 55/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 56/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 57/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 58/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 59/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 60/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 61/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 62/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 63/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 64/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 65/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 66/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 67/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 68/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 69/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 70/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 71/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 72/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 73/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 74/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 75/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 76/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 77/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 78/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 79/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 80/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 81/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 82/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 83/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 84/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 85/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 86/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 87/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 88/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 89/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 90/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 91/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 92/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 93/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 94/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 95/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 96/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 97/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 98/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 99/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 100/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 101/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 102/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 103/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 104/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 105/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 106/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 107/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 108/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 109/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 110/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 111/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 112/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 113/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 114/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 115/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 116/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 117/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 118/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 119/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 120/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 121/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 122/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 123/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 124/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 125/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 126/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 127/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 128/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 129/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 130/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 131/132
[ Info: 48_50: layer 2/2, base field no. 1/61, 132/132
[ Info: 48_50: layer 2/2, base field no. 2/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 2/61, checking fields: 2
[ Info: 48_50: layer 2/2, base field no. 2/61, 1/2
[ Info: 48_50: layer 2/2, base field no. 2/61, 2/2
[ Info: 48_50: layer 2/2, base field no. 3/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 3/61, checking fields: 7
[ Info: 48_50: layer 2/2, base field no. 3/61, 1/7
[ Info: 48_50: layer 2/2, base field no. 3/61, 2/7
[ Info: 48_50: layer 2/2, base field no. 3/61, 3/7
[ Info: 48_50: layer 2/2, base field no. 3/61, 4/7
[ Info: 48_50: layer 2/2, base field no. 3/61, 5/7
[ Info: 48_50: layer 2/2, base field no. 3/61, 6/7
[ Info: 48_50: layer 2/2, base field no. 3/61, 7/7
[ Info: 48_50: layer 2/2, base field no. 4/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 4/61, checking fields: 58
[ Info: 48_50: layer 2/2, base field no. 4/61, 1/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 2/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 3/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 4/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 5/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 6/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 7/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 8/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 9/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 10/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 11/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 12/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 13/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 14/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 15/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 16/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 17/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 18/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 19/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 20/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 21/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 22/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 23/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 24/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 25/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 26/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 27/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 28/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 29/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 30/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 31/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 32/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 33/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 34/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 35/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 36/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 37/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 38/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 39/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 40/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 41/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 42/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 43/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 44/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 45/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 46/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 47/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 48/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 49/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 50/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 51/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 52/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 53/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 54/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 55/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 56/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 57/58
[ Info: 48_50: layer 2/2, base field no. 4/61, 58/58
[ Info: 48_50: layer 2/2, base field no. 5/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 5/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 6/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 6/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 7/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 7/61, checking fields: 20
[ Info: 48_50: layer 2/2, base field no. 7/61, 1/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 2/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 3/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 4/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 5/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 6/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 7/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 8/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 9/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 10/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 11/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 12/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 13/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 14/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 15/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 16/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 17/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 18/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 19/20
[ Info: 48_50: layer 2/2, base field no. 7/61, 20/20
[ Info: 48_50: layer 2/2, base field no. 8/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 8/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 9/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 9/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 10/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 10/61, checking fields: 14
[ Info: 48_50: layer 2/2, base field no. 10/61, 1/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 2/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 3/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 4/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 5/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 6/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 7/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 8/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 9/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 10/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 11/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 12/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 13/14
[ Info: 48_50: layer 2/2, base field no. 10/61, 14/14
[ Info: 48_50: layer 2/2, base field no. 11/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 11/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 12/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 12/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 13/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 13/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 14/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 14/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 15/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 15/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 16/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 16/61, checking fields: 8
[ Info: 48_50: layer 2/2, base field no. 16/61, 1/8
[ Info: 48_50: layer 2/2, base field no. 16/61, 2/8
[ Info: 48_50: layer 2/2, base field no. 16/61, 3/8
[ Info: 48_50: layer 2/2, base field no. 16/61, 4/8
[ Info: 48_50: layer 2/2, base field no. 16/61, 5/8
[ Info: 48_50: layer 2/2, base field no. 16/61, 6/8
[ Info: 48_50: layer 2/2, base field no. 16/61, 7/8
[ Info: 48_50: layer 2/2, base field no. 16/61, 8/8
[ Info: 48_50: layer 2/2, base field no. 17/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 17/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 18/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 18/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 19/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 19/61, checking fields: 1
[ Info: 48_50: layer 2/2, base field no. 19/61, 1/1
[ Info: 48_50: layer 2/2, base field no. 20/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 20/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 21/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 21/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 22/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 22/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 23/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 23/61, checking fields: 1
[ Info: 48_50: layer 2/2, base field no. 23/61, 1/1
[ Info: 48_50: layer 2/2, base field no. 24/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 24/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 25/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 25/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 26/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 26/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 27/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 27/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 28/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 28/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 29/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 29/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 30/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 30/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 31/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 31/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 32/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 32/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 33/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 33/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 34/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 34/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 35/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 35/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 36/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 36/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 37/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 37/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 38/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 38/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 39/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 39/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 40/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 40/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 41/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 41/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 42/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 42/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 43/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 43/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 44/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 44/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 45/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 45/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 46/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 46/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 47/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 47/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 48/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 48/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 49/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 49/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 50/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 50/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 51/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 51/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 52/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 52/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 53/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 53/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 54/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 54/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 55/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 55/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 56/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 56/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 57/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 57/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 58/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 58/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 59/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 59/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 60/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 60/61, checking fields: 0
[ Info: 48_50: layer 2/2, base field no. 61/61, constructing abelian extensions
[ Info: 48_50: layer 2/2, base field no. 61/61, checking fields: 69
[ Info: 48_50: layer 2/2, base field no. 61/61, 1/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 2/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 3/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 4/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 5/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 6/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 7/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 8/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 9/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 10/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 11/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 12/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 13/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 14/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 15/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 16/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 17/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 18/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 19/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 20/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 21/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 22/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 23/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 24/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 25/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 26/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 27/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 28/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 29/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 30/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 31/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 32/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 33/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 34/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 35/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 36/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 37/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 38/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 39/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 40/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 41/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 42/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 43/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 44/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 45/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 46/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 47/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 48/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 49/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 50/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 51/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 52/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 53/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 54/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 55/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 56/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 57/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 58/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 59/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 60/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 61/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 62/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 63/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 64/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 65/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 66/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 67/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 68/69
[ Info: 48_50: layer 2/2, base field no. 61/61, 69/69
