[ Info: 36_6: File for first layer exists [12], 2154434690031883721856; loading ...
[ Info: 36_6: layer 2/2, base field no. 20/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 21/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 21/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 22/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 22/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 23/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 23/75, checking fields: 1
[ Info: 36_6: layer 2/2, base field no. 23/75, 1/1
[ Info: 36_6: layer 2/2, base field no. 24/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 24/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 25/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 25/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 26/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 26/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 27/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 27/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 28/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 28/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 29/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 29/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 30/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 30/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 31/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 31/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 32/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 32/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 33/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 33/75, checking fields: 2
[ Info: 36_6: layer 2/2, base field no. 33/75, 1/2
[ Info: 36_6: layer 2/2, base field no. 33/75, 2/2
[ Info: 36_6: layer 2/2, base field no. 34/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 34/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 35/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 35/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 36/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 36/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 37/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 37/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 38/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 38/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 39/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 39/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 40/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 40/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 41/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 41/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 42/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 42/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 43/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 43/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 44/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 44/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 45/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 45/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 46/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 46/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 47/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 47/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 48/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 48/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 49/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 49/75, checking fields: 1
[ Info: 36_6: layer 2/2, base field no. 49/75, 1/1
[ Info: 36_6: layer 2/2, base field no. 50/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 50/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 51/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 51/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 52/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 52/75, checking fields: 1
[ Info: 36_6: layer 2/2, base field no. 52/75, 1/1
[ Info: 36_6: layer 2/2, base field no. 53/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 53/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 54/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 54/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 55/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 55/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 56/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 56/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 57/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 57/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 58/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 58/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 59/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 59/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 60/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 60/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 61/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 61/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 62/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 62/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 63/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 63/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 64/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 64/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 65/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 65/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 66/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 66/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 67/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 67/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 68/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 68/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 69/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 69/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 70/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 70/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 71/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 71/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 72/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 72/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 73/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 73/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 74/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 74/75, checking fields: 0
[ Info: 36_6: layer 2/2, base field no. 75/75, constructing abelian extensions
[ Info: 36_6: layer 2/2, base field no. 75/75, checking fields: 0
800.567375 seconds (524.01 M allocations: 198.184 GiB, 2.58% gc time, 1.73% compilation time: 2% of which was recompilation)
