[ Info: 12_3: File for first layer exists [3], 3162278; loading ...
[ Info: 12_3: layer 2/2, base field no. 1/280, 39/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 40/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 41/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 42/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 43/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 44/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 45/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 46/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 47/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 48/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 49/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 50/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 51/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 52/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 53/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 54/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 55/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 56/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 57/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 58/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 59/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 60/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 61/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 62/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 63/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 64/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 65/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 66/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 67/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 68/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 69/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 70/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 71/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 72/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 73/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 74/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 75/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 76/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 77/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 78/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 79/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 80/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 81/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 82/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 83/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 84/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 85/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 86/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 87/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 88/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 89/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 90/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 91/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 92/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 93/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 94/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 95/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 96/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 97/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 98/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 99/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 100/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 101/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 102/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 103/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 104/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 105/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 106/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 107/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 108/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 109/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 110/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 111/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 112/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 113/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 114/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 115/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 116/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 117/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 118/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 119/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 120/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 121/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 122/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 123/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 124/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 125/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 126/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 127/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 128/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 129/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 130/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 131/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 132/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 133/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 134/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 135/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 136/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 137/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 138/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 139/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 140/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 141/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 142/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 143/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 144/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 145/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 146/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 147/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 148/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 149/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 150/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 151/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 152/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 153/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 154/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 155/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 156/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 157/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 158/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 159/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 160/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 161/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 162/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 163/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 164/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 165/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 166/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 167/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 168/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 169/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 170/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 171/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 172/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 173/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 174/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 175/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 176/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 177/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 178/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 179/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 180/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 181/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 182/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 183/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 184/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 185/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 186/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 187/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 188/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 189/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 190/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 191/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 192/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 193/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 194/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 195/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 196/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 197/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 198/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 199/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 200/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 201/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 202/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 203/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 204/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 205/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 206/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 207/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 208/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 209/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 210/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 211/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 212/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 213/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 214/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 215/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 216/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 217/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 218/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 219/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 220/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 221/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 222/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 223/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 224/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 225/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 226/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 227/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 228/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 229/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 230/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 231/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 232/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 233/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 234/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 235/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 236/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 237/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 238/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 239/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 240/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 241/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 242/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 243/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 244/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 245/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 246/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 247/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 248/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 249/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 250/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 251/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 252/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 253/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 254/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 255/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 256/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 257/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 258/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 259/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 260/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 261/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 262/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 263/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 264/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 265/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 266/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 267/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 268/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 269/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 270/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 271/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 272/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 273/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 274/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 275/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 276/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 277/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 278/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 279/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 280/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 281/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 282/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 283/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 284/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 285/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 286/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 287/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 288/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 289/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 290/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 291/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 292/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 293/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 294/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 295/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 296/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 297/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 298/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 299/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 300/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 301/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 302/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 303/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 304/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 305/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 306/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 307/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 308/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 309/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 310/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 311/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 312/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 313/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 314/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 315/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 316/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 317/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 318/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 319/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 320/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 321/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 322/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 323/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 324/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 325/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 326/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 327/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 328/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 329/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 330/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 331/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 332/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 333/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 334/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 335/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 336/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 337/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 338/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 339/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 340/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 341/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 342/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 343/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 344/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 345/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 346/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 347/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 348/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 349/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 350/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 351/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 352/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 353/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 354/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 355/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 356/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 357/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 358/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 359/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 360/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 361/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 362/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 363/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 364/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 365/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 366/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 367/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 368/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 369/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 370/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 371/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 372/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 373/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 374/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 375/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 376/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 377/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 378/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 379/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 380/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 381/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 382/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 383/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 384/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 385/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 386/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 387/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 388/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 389/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 390/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 391/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 392/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 393/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 394/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 395/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 396/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 397/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 398/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 399/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 400/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 401/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 402/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 403/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 404/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 405/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 406/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 407/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 408/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 409/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 410/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 411/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 412/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 413/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 414/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 415/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 416/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 417/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 418/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 419/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 420/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 421/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 422/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 423/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 424/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 425/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 426/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 427/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 428/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 429/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 430/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 431/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 432/3020
[ Info: 12_3: layer 2/2, base field no. 1/280, 433/3020
