[ Info: 60_6: File for first layer exists [12], 251188643150958011120; loading ...
[ Info: 60_6: layer 2/2, base field no. 40/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 40/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 41/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 41/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 42/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 42/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 43/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 43/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 44/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 44/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 45/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 45/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 46/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 46/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 47/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 47/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 48/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 48/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 49/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 49/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 50/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 50/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 51/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 51/52, checking fields: 0
[ Info: 60_6: layer 2/2, base field no. 52/52, constructing abelian extensions
[ Info: 60_6: layer 2/2, base field no. 52/52, checking fields: 0
629.194356 seconds (1.01 G allocations: 166.186 GiB, 4.10% gc time, 2.16% compilation time: 4% of which was recompilation)
