[ Info: 48_28: File for first layer exists [2], 2873; loading ...
[ Info: 48_28: layer 2/4, base field no. 1/954, 62/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 63/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 64/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 65/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 66/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 67/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 68/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 69/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 70/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 71/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 72/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 73/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 74/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 75/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 76/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 77/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 78/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 79/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 80/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 81/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 82/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 83/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 84/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 85/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 86/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 87/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 88/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 89/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 90/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 91/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 92/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 93/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 94/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 95/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 96/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 97/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 98/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 99/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 100/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 101/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 102/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 103/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 104/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 105/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 106/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 107/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 108/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 109/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 110/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 111/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 112/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 113/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 114/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 115/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 116/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 117/118
[ Info: 48_28: layer 2/4, base field no. 1/954, 118/118
[ Info: 48_28: layer 2/4, base field no. 2/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 2/954, checking fields: 14
[ Info: 48_28: layer 2/4, base field no. 2/954, 1/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 2/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 3/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 4/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 5/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 6/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 7/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 8/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 9/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 10/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 11/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 12/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 13/14
[ Info: 48_28: layer 2/4, base field no. 2/954, 14/14
[ Info: 48_28: layer 2/4, base field no. 3/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 3/954, checking fields: 12
[ Info: 48_28: layer 2/4, base field no. 3/954, 1/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 2/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 3/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 4/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 5/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 6/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 7/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 8/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 9/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 10/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 11/12
[ Info: 48_28: layer 2/4, base field no. 3/954, 12/12
[ Info: 48_28: layer 2/4, base field no. 4/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 4/954, checking fields: 7
[ Info: 48_28: layer 2/4, base field no. 4/954, 1/7
[ Info: 48_28: layer 2/4, base field no. 4/954, 2/7
[ Info: 48_28: layer 2/4, base field no. 4/954, 3/7
[ Info: 48_28: layer 2/4, base field no. 4/954, 4/7
[ Info: 48_28: layer 2/4, base field no. 4/954, 5/7
[ Info: 48_28: layer 2/4, base field no. 4/954, 6/7
[ Info: 48_28: layer 2/4, base field no. 4/954, 7/7
[ Info: 48_28: layer 2/4, base field no. 5/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 5/954, checking fields: 29
[ Info: 48_28: layer 2/4, base field no. 5/954, 1/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 2/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 3/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 4/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 5/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 6/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 7/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 8/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 9/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 10/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 11/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 12/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 13/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 14/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 15/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 16/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 17/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 18/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 19/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 20/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 21/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 22/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 23/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 24/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 25/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 26/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 27/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 28/29
[ Info: 48_28: layer 2/4, base field no. 5/954, 29/29
[ Info: 48_28: layer 2/4, base field no. 6/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 6/954, checking fields: 10
[ Info: 48_28: layer 2/4, base field no. 6/954, 1/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 2/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 3/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 4/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 5/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 6/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 7/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 8/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 9/10
[ Info: 48_28: layer 2/4, base field no. 6/954, 10/10
[ Info: 48_28: layer 2/4, base field no. 7/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 7/954, checking fields: 9
[ Info: 48_28: layer 2/4, base field no. 7/954, 1/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 2/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 3/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 4/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 5/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 6/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 7/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 8/9
[ Info: 48_28: layer 2/4, base field no. 7/954, 9/9
[ Info: 48_28: layer 2/4, base field no. 8/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 8/954, checking fields: 4
[ Info: 48_28: layer 2/4, base field no. 8/954, 1/4
[ Info: 48_28: layer 2/4, base field no. 8/954, 2/4
[ Info: 48_28: layer 2/4, base field no. 8/954, 3/4
[ Info: 48_28: layer 2/4, base field no. 8/954, 4/4
[ Info: 48_28: layer 2/4, base field no. 9/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 9/954, checking fields: 35
[ Info: 48_28: layer 2/4, base field no. 9/954, 1/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 2/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 3/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 4/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 5/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 6/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 7/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 8/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 9/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 10/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 11/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 12/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 13/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 14/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 15/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 16/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 17/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 18/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 19/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 20/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 21/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 22/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 23/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 24/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 25/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 26/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 27/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 28/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 29/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 30/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 31/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 32/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 33/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 34/35
[ Info: 48_28: layer 2/4, base field no. 9/954, 35/35
[ Info: 48_28: layer 2/4, base field no. 10/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 10/954, checking fields: 8
[ Info: 48_28: layer 2/4, base field no. 10/954, 1/8
[ Info: 48_28: layer 2/4, base field no. 10/954, 2/8
[ Info: 48_28: layer 2/4, base field no. 10/954, 3/8
[ Info: 48_28: layer 2/4, base field no. 10/954, 4/8
[ Info: 48_28: layer 2/4, base field no. 10/954, 5/8
[ Info: 48_28: layer 2/4, base field no. 10/954, 6/8
[ Info: 48_28: layer 2/4, base field no. 10/954, 7/8
[ Info: 48_28: layer 2/4, base field no. 10/954, 8/8
[ Info: 48_28: layer 2/4, base field no. 11/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 11/954, checking fields: 4
[ Info: 48_28: layer 2/4, base field no. 11/954, 1/4
[ Info: 48_28: layer 2/4, base field no. 11/954, 2/4
[ Info: 48_28: layer 2/4, base field no. 11/954, 3/4
[ Info: 48_28: layer 2/4, base field no. 11/954, 4/4
[ Info: 48_28: layer 2/4, base field no. 12/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 12/954, checking fields: 9
[ Info: 48_28: layer 2/4, base field no. 12/954, 1/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 2/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 3/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 4/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 5/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 6/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 7/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 8/9
[ Info: 48_28: layer 2/4, base field no. 12/954, 9/9
[ Info: 48_28: layer 2/4, base field no. 13/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 13/954, checking fields: 25
[ Info: 48_28: layer 2/4, base field no. 13/954, 1/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 2/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 3/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 4/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 5/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 6/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 7/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 8/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 9/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 10/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 11/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 12/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 13/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 14/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 15/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 16/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 17/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 18/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 19/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 20/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 21/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 22/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 23/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 24/25
[ Info: 48_28: layer 2/4, base field no. 13/954, 25/25
[ Info: 48_28: layer 2/4, base field no. 14/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 14/954, checking fields: 5
[ Info: 48_28: layer 2/4, base field no. 14/954, 1/5
[ Info: 48_28: layer 2/4, base field no. 14/954, 2/5
[ Info: 48_28: layer 2/4, base field no. 14/954, 3/5
[ Info: 48_28: layer 2/4, base field no. 14/954, 4/5
[ Info: 48_28: layer 2/4, base field no. 14/954, 5/5
[ Info: 48_28: layer 2/4, base field no. 15/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 15/954, checking fields: 6
[ Info: 48_28: layer 2/4, base field no. 15/954, 1/6
[ Info: 48_28: layer 2/4, base field no. 15/954, 2/6
[ Info: 48_28: layer 2/4, base field no. 15/954, 3/6
[ Info: 48_28: layer 2/4, base field no. 15/954, 4/6
[ Info: 48_28: layer 2/4, base field no. 15/954, 5/6
[ Info: 48_28: layer 2/4, base field no. 15/954, 6/6
[ Info: 48_28: layer 2/4, base field no. 16/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 16/954, checking fields: 4
[ Info: 48_28: layer 2/4, base field no. 16/954, 1/4
[ Info: 48_28: layer 2/4, base field no. 16/954, 2/4
[ Info: 48_28: layer 2/4, base field no. 16/954, 3/4
[ Info: 48_28: layer 2/4, base field no. 16/954, 4/4
[ Info: 48_28: layer 2/4, base field no. 17/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 17/954, checking fields: 16
[ Info: 48_28: layer 2/4, base field no. 17/954, 1/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 2/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 3/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 4/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 5/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 6/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 7/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 8/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 9/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 10/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 11/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 12/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 13/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 14/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 15/16
[ Info: 48_28: layer 2/4, base field no. 17/954, 16/16
[ Info: 48_28: layer 2/4, base field no. 18/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 18/954, checking fields: 8
[ Info: 48_28: layer 2/4, base field no. 18/954, 1/8
[ Info: 48_28: layer 2/4, base field no. 18/954, 2/8
[ Info: 48_28: layer 2/4, base field no. 18/954, 3/8
[ Info: 48_28: layer 2/4, base field no. 18/954, 4/8
[ Info: 48_28: layer 2/4, base field no. 18/954, 5/8
[ Info: 48_28: layer 2/4, base field no. 18/954, 6/8
[ Info: 48_28: layer 2/4, base field no. 18/954, 7/8
[ Info: 48_28: layer 2/4, base field no. 18/954, 8/8
[ Info: 48_28: layer 2/4, base field no. 19/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 19/954, checking fields: 3
[ Info: 48_28: layer 2/4, base field no. 19/954, 1/3
[ Info: 48_28: layer 2/4, base field no. 19/954, 2/3
[ Info: 48_28: layer 2/4, base field no. 19/954, 3/3
[ Info: 48_28: layer 2/4, base field no. 20/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 20/954, checking fields: 17
[ Info: 48_28: layer 2/4, base field no. 20/954, 1/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 2/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 3/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 4/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 5/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 6/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 7/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 8/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 9/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 10/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 11/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 12/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 13/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 14/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 15/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 16/17
[ Info: 48_28: layer 2/4, base field no. 20/954, 17/17
[ Info: 48_28: layer 2/4, base field no. 21/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 21/954, checking fields: 4
[ Info: 48_28: layer 2/4, base field no. 21/954, 1/4
[ Info: 48_28: layer 2/4, base field no. 21/954, 2/4
[ Info: 48_28: layer 2/4, base field no. 21/954, 3/4
[ Info: 48_28: layer 2/4, base field no. 21/954, 4/4
[ Info: 48_28: layer 2/4, base field no. 22/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 22/954, checking fields: 6
[ Info: 48_28: layer 2/4, base field no. 22/954, 1/6
[ Info: 48_28: layer 2/4, base field no. 22/954, 2/6
[ Info: 48_28: layer 2/4, base field no. 22/954, 3/6
[ Info: 48_28: layer 2/4, base field no. 22/954, 4/6
[ Info: 48_28: layer 2/4, base field no. 22/954, 5/6
[ Info: 48_28: layer 2/4, base field no. 22/954, 6/6
[ Info: 48_28: layer 2/4, base field no. 23/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 23/954, checking fields: 2
[ Info: 48_28: layer 2/4, base field no. 23/954, 1/2
[ Info: 48_28: layer 2/4, base field no. 23/954, 2/2
[ Info: 48_28: layer 2/4, base field no. 24/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 24/954, checking fields: 9
[ Info: 48_28: layer 2/4, base field no. 24/954, 1/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 2/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 3/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 4/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 5/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 6/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 7/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 8/9
[ Info: 48_28: layer 2/4, base field no. 24/954, 9/9
[ Info: 48_28: layer 2/4, base field no. 25/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 25/954, checking fields: 7
[ Info: 48_28: layer 2/4, base field no. 25/954, 1/7
[ Info: 48_28: layer 2/4, base field no. 25/954, 2/7
[ Info: 48_28: layer 2/4, base field no. 25/954, 3/7
[ Info: 48_28: layer 2/4, base field no. 25/954, 4/7
[ Info: 48_28: layer 2/4, base field no. 25/954, 5/7
[ Info: 48_28: layer 2/4, base field no. 25/954, 6/7
[ Info: 48_28: layer 2/4, base field no. 25/954, 7/7
[ Info: 48_28: layer 2/4, base field no. 26/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 26/954, checking fields: 2
[ Info: 48_28: layer 2/4, base field no. 26/954, 1/2
[ Info: 48_28: layer 2/4, base field no. 26/954, 2/2
[ Info: 48_28: layer 2/4, base field no. 27/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 27/954, checking fields: 4
[ Info: 48_28: layer 2/4, base field no. 27/954, 1/4
[ Info: 48_28: layer 2/4, base field no. 27/954, 2/4
[ Info: 48_28: layer 2/4, base field no. 27/954, 3/4
[ Info: 48_28: layer 2/4, base field no. 27/954, 4/4
[ Info: 48_28: layer 2/4, base field no. 28/954, constructing abelian extensions
[ Info: 48_28: layer 2/4, base field no. 28/954, checking fields: 21
[ Info: 48_28: layer 2/4, base field no. 28/954, 1/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 2/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 3/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 4/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 5/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 6/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 7/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 8/21
[ Info: 48_28: layer 2/4, base field no. 28/954, 9/21
