[ Info: 54_5: File for first layer exists [6], 21544346901; loading ...
[ Info: 54_5: layer 2/2, base field no. 45/307, 3/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 4/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 5/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 6/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 7/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 8/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 9/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 10/11
[ Info: 54_5: layer 2/2, base field no. 45/307, 11/11
[ Info: 54_5: layer 2/2, base field no. 46/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 46/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 46/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 47/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 47/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 48/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 48/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 49/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 49/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 50/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 50/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 51/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 51/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 52/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 52/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 53/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 53/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 54/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 54/307, checking fields: 3
[ Info: 54_5: layer 2/2, base field no. 54/307, 1/3
[ Info: 54_5: layer 2/2, base field no. 54/307, 2/3
[ Info: 54_5: layer 2/2, base field no. 54/307, 3/3
[ Info: 54_5: layer 2/2, base field no. 55/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 55/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 55/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 56/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 56/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 57/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 57/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 58/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 58/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 59/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 59/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 60/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 60/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 61/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 61/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 62/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 62/307, checking fields: 3
[ Info: 54_5: layer 2/2, base field no. 62/307, 1/3
[ Info: 54_5: layer 2/2, base field no. 62/307, 2/3
[ Info: 54_5: layer 2/2, base field no. 62/307, 3/3
[ Info: 54_5: layer 2/2, base field no. 63/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 63/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 64/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 64/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 65/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 65/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 66/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 66/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 67/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 67/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 68/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 68/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 69/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 69/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 70/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 70/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 71/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 71/307, checking fields: 2
[ Info: 54_5: layer 2/2, base field no. 71/307, 1/2
[ Info: 54_5: layer 2/2, base field no. 71/307, 2/2
[ Info: 54_5: layer 2/2, base field no. 72/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 72/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 73/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 73/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 74/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 74/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 75/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 75/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 76/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 76/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 77/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 77/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 78/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 78/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 79/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 79/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 80/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 80/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 81/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 81/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 82/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 82/307, checking fields: 2
[ Info: 54_5: layer 2/2, base field no. 82/307, 1/2
[ Info: 54_5: layer 2/2, base field no. 82/307, 2/2
[ Info: 54_5: layer 2/2, base field no. 83/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 83/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 84/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 84/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 85/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 85/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 86/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 86/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 87/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 87/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 88/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 88/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 89/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 89/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 89/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 90/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 90/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 91/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 91/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 92/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 92/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 93/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 93/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 93/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 94/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 94/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 95/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 95/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 96/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 96/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 97/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 97/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 98/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 98/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 99/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 99/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 100/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 100/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 101/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 101/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 102/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 102/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 103/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 103/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 104/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 104/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 105/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 105/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 106/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 106/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 106/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 107/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 107/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 108/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 108/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 109/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 109/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 110/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 110/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 110/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 111/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 111/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 112/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 112/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 113/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 113/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 114/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 114/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 115/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 115/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 116/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 116/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 117/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 117/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 118/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 118/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 119/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 119/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 120/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 120/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 121/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 121/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 122/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 122/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 123/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 123/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 124/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 124/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 125/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 125/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 126/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 126/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 127/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 127/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 128/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 128/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 129/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 129/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 130/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 130/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 131/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 131/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 132/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 132/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 132/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 133/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 133/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 134/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 134/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 135/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 135/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 136/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 136/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 137/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 137/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 138/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 138/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 139/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 139/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 140/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 140/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 141/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 141/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 142/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 142/307, checking fields: 1
[ Info: 54_5: layer 2/2, base field no. 142/307, 1/1
[ Info: 54_5: layer 2/2, base field no. 143/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 143/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 144/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 144/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 145/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 145/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 146/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 146/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 147/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 147/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 148/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 148/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 149/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 149/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 150/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 150/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 151/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 151/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 152/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 152/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 153/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 153/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 154/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 154/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 155/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 155/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 156/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 156/307, checking fields: 0
[ Info: 54_5: layer 2/2, base field no. 157/307, constructing abelian extensions
[ Info: 54_5: layer 2/2, base field no. 157/307, checking fields: 0
